chr	start	end
chr11	2466329	2466342
chr11	2466382	2466441
chr11	2482838	2482944
chr11	2905131	2905145
chr11	2905359	2905364
chr11	2905993	2906060
chr11	2906304	2906320
chr11	2966840	2966876
chr11	3239705	3239805
chr11	3398847	3398952
chr11	3660083	3660142
chr11	3844843	3844970
chr11	4109932	4109968
chr11	4976264	4976268
chr11	5270792	5270820
chr11	6292100	6292138
chr11	6422515	6422523
chr11	6425975	6426027
chr11	6633189	6633306
chr11	7488023	7488031
chr11	7674477	7674493
chr11	7687058	7687170
chr11	8060364	8060366
chr11	8103071	8103072
chr11	8284937	8285002
chr11	8289974	8289995
chr11	8646070	8646095
chr11	9112942	9112981
chr11	9286563	9286616
chr11	9849673	9849768
chr11	10315591	10315616
chr11	10472506	10472590
chr11	10516610	10516616
chr11	10820613	10820613
chr11	10874432	10874433
chr11	10874657	10874734
chr11	10874780	10874968
chr11	10875905	10875982
chr11	10876207	10876240
chr11	11373574	11373605
chr11	11373658	11373695
chr11	11373813	11373954
chr11	11373982	11374035
chr11	11374147	11374305
chr11	11374342	11374381
chr11	11374440	11374641
chr11	11895347	11895406
chr11	11901783	11901901
chr11	12281508	12281661
chr11	12399322	12399329
chr11	12900436	12900447
chr11	14380309	14380338
chr11	14990295	14990329
chr11	16804301	16804443
chr11	16805247	16805380
chr11	16807776	16807949
chr11	17035916	17035948
chr11	17426251	17426272
chr11	17432230	17432236
chr11	17464887	17464897
chr11	17470253	17470275
chr11	17474853	17474854
chr11	17485187	17485203
chr11	17498244	17498311
chr11	17569682	17569759
chr11	17573547	17573622
chr11	17574666	17574758
chr11	17574912	17575066
chr11	17577342	17577444
chr11	17578697	17578842
chr11	17579732	17579862
chr11	17580085	17580144
chr11	17580178	17580191
chr11	17580599	17580695
chr11	17581081	17581209
chr11	17582256	17582363
chr11	17582638	17582684
chr11	17583209	17583340
chr11	17590703	17590835
chr11	17591760	17591937
chr11	17593627	17593731
chr11	17594625	17594782
chr11	17596267	17596432
chr11	17598103	17598177
chr11	17598415	17598458
chr11	17599862	17600062
chr11	17608021	17608128
chr11	17612997	17613120
chr11	17614740	17614874
chr11	17615157	17615303
chr11	17615622	17615713
chr11	17617585	17617701
chr11	17618398	17618518
chr11	17621218	17621244
chr11	17623757	17623924
chr11	17627404	17627682
chr11	17629843	17629960
chr11	17630677	17630756
chr11	17631202	17631667
chr11	17631734	17631807
chr11	17631845	17631850
chr11	17631951	17632075
chr11	17632108	17632216
chr11	17632269	17632454
chr11	17632645	17632893
chr11	17632916	17632970
chr11	17633709	17633837
chr11	17634185	17634312
chr11	17635159	17635248
chr11	17650680	17650841
chr11	17653254	17653414
chr11	17653635	17653773
chr11	17655227	17655379
chr11	17655680	17655828
chr11	17656391	17656414
chr11	17656453	17656495
chr11	17657157	17657258
chr11	17659998	17660096
chr11	17660296	17660352
chr11	17660970	17661010
chr11	17662292	17662367
chr11	17662460	17662629
chr11	17663394	17663421
chr11	17663681	17663758
chr11	17665008	17665053
chr11	17667111	17667190
chr11	17667291	17667451
chr11	18034398	18034453
chr11	18054821	18054834
chr11	18288476	18288482
chr11	18332994	18332998
chr11	20044636	20044678
chr11	20104138	20104146
chr11	20404526	20404551
chr11	20696035	20696118
chr11	27397846	27397870
chr11	27493712	27493731
chr11	27493767	27493831
chr11	27680147	27680170
chr11	27695838	27695868
chr11	30601948	30601961
chr11	30900235	30900256
chr11	31287102	31287115
chr11	31703575	31703623
chr11	31784959	31785097
chr11	31811511	31811567
chr11	32452125	32452136
chr11	32456676	32456678
chr11	32996937	32997089
chr11	33307961	33307971
chr11	33721791	33721800
chr11	33721875	33721965
chr11	33891141	33891193
chr11	33891238	33891263
chr11	35640223	35640437
chr11	35640483	35640503
chr11	35965649	35965694
chr11	43457714	43457884
chr11	43467581	43467601
chr11	43908156	43908203
chr11	43964464	43964492
chr11	43964702	43964759
chr11	43964821	43964823
chr11	44099329	44099332
chr11	45247546	45247802
chr11	45247947	45248017
chr11	45248116	45248387
chr11	45248550	45248628
chr11	45248695	45248853
chr11	45248880	45249015
chr11	45249048	45249127
chr11	45249208	45249295
chr11	45249327	45249648
chr11	45827306	45827318
chr11	45918422	45918501
chr11	45921704	45921781
chr11	46369301	46369370
chr11	46394652	46394652
chr11	46397134	46397182
chr11	46564537	46564559
chr11	46564590	46564786
chr11	46693927	46693933
chr11	46694210	46694279
chr11	47194261	47194302
chr11	47270182	47270185
chr11	47280685	47280706
chr11	47350128	47350166
chr11	47753134	47753137
chr11	47755577	47755596
chr11	47758175	47758187
chr11	48002518	48002528
chr11	48142560	48142569
chr11	49192819	49192829
chr11	55889849	55889883
chr11	56143132	56143143
chr11	57089394	57089411
chr11	57193181	57193182
chr11	57236053	57236149
chr11	57471510	57471526
chr11	57471548	57471618
chr11	57471723	57471793
chr11	57472191	57472215
chr11	58346874	58346891
chr11	58478012	58478024
chr11	58940069	58940104
chr11	59382843	59382914
chr11	59383003	59383090
chr11	59436359	59436368
chr11	59523079	59523108
chr11	59563075	59563177
chr11	59980724	59980805
chr11	59982044	59982087
chr11	59992438	59992564
chr11	59997385	59997498
chr11	60173362	60173460
chr11	60482494	60482606
chr11	60620221	60620301
chr11	60689664	60689743
chr11	60718853	60718903
chr11	60775264	60775267
chr11	60776234	60776260
chr11	60776285	60776317
chr11	61113785	61113797
chr11	61120400	61120421
chr11	61124212	61124230
chr11	61188526	61188602
chr11	61277094	61277107
chr11	61305616	61305729
chr11	61309683	61309963
chr11	61310045	61310051
chr11	61314667	61314764
chr11	61348281	61348342
chr11	61520217	61520232
chr11	61583758	61583861
chr11	61583907	61583933
chr11	61687513	61687630
chr11	61725861	61725862
chr11	61914130	61914222
chr11	61914295	61914374
chr11	62342210	62342363
chr11	62358824	62358829
chr11	62369780	62369860
chr11	62379908	62379929
chr11	62437509	62437513
chr11	62444068	62444086
chr11	62494449	62494616
chr11	62500590	62500666
chr11	62571554	62571667
chr11	62648443	62648460
chr11	63307088	63307096
chr11	63438841	63438927
chr11	63439108	63439187
chr11	63531139	63531153
chr11	63531666	63531736
chr11	63531960	63531961
chr11	63535956	63536065
chr11	63656374	63656436
chr11	63657694	63657767
chr11	63683962	63683970
chr11	63933283	63933408
chr11	63933437	63933460
chr11	63953305	63953432
chr11	64002306	64002365
chr11	64014059	64014100
chr11	64019122	64019189
chr11	64051929	64051930
chr11	64053928	64053936
chr11	64060414	64060415
chr11	64117125	64117140
chr11	64366128	64366154
chr11	64410073	64410184
chr11	64480442	64480453
chr11	64533020	64533030
chr11	64540835	64540839
chr11	64545459	64545479
chr11	64545736	64545794
chr11	64570599	64570621
chr11	64575057	64575139
chr11	64607624	64607740
chr11	64647084	64647102
chr11	64705997	64706045
chr11	64713562	64713625
chr11	64809233	64809251
chr11	64835127	64835224
chr11	65112051	65112092
chr11	65307558	65307559
chr11	65314335	65314391
chr11	65340218	65340237
chr11	65352747	65352764
chr11	65389677	65389690
chr11	65415080	65415129
chr11	65488076	65488091
chr11	65547926	65548032
chr11	65628821	65628862
chr11	65686463	65686472
chr11	65729401	65729470
chr11	65838164	65838313
chr11	66034624	66034659
chr11	66045928	66045974
chr11	66105293	66105293
chr11	66276745	66276817
chr11	66294428	66294477
chr11	66321606	66321619
chr11	66325662	66325662
chr11	66328036	66328036
chr11	66335807	66335824
chr11	66372748	66372764
chr11	66512305	66512390
chr11	67034209	67034231
chr11	67056932	67057021
chr11	67169199	67169253
chr11	67184807	67184825
chr11	67188137	67188311
chr11	67210875	67210972
chr11	67402532	67402555
chr11	67402610	67402724
chr11	67771176	67771238
chr11	67771443	67771513
chr11	67786665	67786724
chr11	67800618	67800629
chr11	67933346	67933483
chr11	67946937	67947047
chr11	68080268	68080273
chr11	68517992	68518067
chr11	69589569	69589760
chr11	69924713	69924820
chr11	69931573	69931698
chr11	70197100	70197129
chr11	70281895	70281908
chr11	70348028	70348036
chr11	71146764	71146800
chr11	71188377	71188484
chr11	71238601	71238625
chr11	71498624	71498633
chr11	71712724	71712751
chr11	71806580	71806600
chr11	71807705	71807715
chr11	71927943	71927969
chr11	71936065	71936165
chr11	71950891	71950895
chr11	72465948	72465959
chr11	72532638	72532640
chr11	72611302	72611373
chr11	72696119	72696138
chr11	73007530	73007545
chr11	73019773	73019873
chr11	73020065	73020090
chr11	73136067	73136093
chr11	73714811	73714840
chr11	73724521	73724548
chr11	73739332	73739446
chr11	73744396	73744615
chr11	73744706	73744808
chr11	73744865	73745065
chr11	73745104	73745323
chr11	73753246	73753263
chr11	73803463	73803463
chr11	73962135	73962136
chr11	74085460	74085467
chr11	74204543	74204545
chr11	74303772	74303819
chr11	74460295	74460310
chr11	74952176	74952193
chr11	74952394	74952425
chr11	74952630	74952699
chr11	74952917	74952922
chr11	75017597	75017649
chr11	75062632	75062651
chr11	75316814	75316840
chr11	75378548	75378575
chr11	75378633	75378944
chr11	75438485	75438684
chr11	75917369	75917456
chr11	76091792	76091801
chr11	76092873	76093120
chr11	76093176	76093245
chr11	76165793	76165834
chr11	76579164	76579264
chr11	76784099	76784183
chr11	76798988	76799089
chr11	76895813	76895832
chr11	77034228	77034253
chr11	77824958	77824969
chr11	77907598	77907786
chr11	78128692	78128766
chr11	82443975	82444083
chr11	82878680	82878785
chr11	82878812	82878940
chr11	82909663	82909684
chr11	82923695	82923766
chr11	82956540	82956654
chr11	82959111	82959176
chr11	82966887	82966976
chr11	82997103	82997204
chr11	83191415	83191456
chr11	83191620	83191692
chr11	83585463	83585477
chr11	85437536	85437624
chr11	85437725	85437878
chr11	85437905	85438149
chr11	85438176	85438334
chr11	85438380	85438501
chr11	85438586	85438667
chr11	85438730	85438878
chr11	85671718	85671820
chr11	85989400	85989402
chr11	86518673	86518675
chr11	89534939	89535100
chr11	89536866	89536902
chr11	89604053	89604053
chr11	89604275	89604282
chr11	89606436	89606458
chr11	89645092	89645238
chr11	89646372	89646463
chr11	89648080	89648310
chr11	89650087	89650182
chr11	89650472	89650710
chr11	89650763	89650878
chr11	89701895	89701989
chr11	89768500	89768506
chr11	89769056	89769070
chr11	89770917	89771077
chr11	89914852	89914869
chr11	93462627	93462635
chr11	93469797	93469820
chr11	93490482	93490631
chr11	93492908	93492915
chr11	93583578	93583580
chr11	94225826	94225907
chr11	94277525	94277540
chr11	95512242	95512299
chr11	95522640	95522642
chr11	101953802	101953809
chr11	101981580	101981589
chr11	102587136	102587142
chr11	102962447	102962462
chr11	103026111	103026113
chr11	107663535	107663569
chr11	108013219	108013226
chr11	108154964	108154984
chr11	108253691	108253726
chr11	108332206	108332286
chr11	108464351	108464353
chr11	110001751	110001831
chr11	110447864	110447951
chr11	110561695	110561762
chr11	110582381	110582479
chr11	111177196	111177198
chr11	111412287	111412310
chr11	111752169	111752339
chr11	111800578	111800634
chr11	111938558	111938572
chr11	112014319	112014324
chr11	112099317	112099341
chr11	113238909	113239185
chr11	113270906	113270989
chr11	113570684	113570745
chr11	113678697	113678850
chr11	113746215	113746223
chr11	114262292	114262329
chr11	114270670	114270696
chr11	114401520	114401612
chr11	114421825	114421933
chr11	115061608	115061661
chr11	115069126	115069158
chr11	116738678	116738805
chr11	116968859	116968919
chr11	116969127	116969131
chr11	117057706	117057717
chr11	117076717	117076730
chr11	117076781	117076813
chr11	117186476	117186511
chr11	117225668	117225879
chr11	117225922	117226211
chr11	117227095	117227259
chr11	117667807	117667915
chr11	117693054	117693074
chr11	117710496	117710545
chr11	118015955	118015976
chr11	118307228	118307292
chr11	118454524	118454540
chr11	118515365	118515409
chr11	118885719	118885764
chr11	118978452	118978466
chr11	118978502	118978510
chr11	119056919	119056950
chr11	119183768	119183909
chr11	119184012	119184056
chr11	119187839	119187840
chr11	119545253	119545264
chr11	120082151	120082166
chr11	120318583	120318602
chr11	120856797	120856965
chr11	122526818	122526821
chr11	122776012	122776014
chr11	122828195	122828199
chr11	123065637	123065648
chr11	123449118	123449138
chr11	123479177	123479262
chr11	123778071	123778083
chr11	123909348	123909396
chr11	123909439	123909472
chr11	124266624	124266644
chr11	124619723	124619754
chr11	124644767	124644870
chr11	124790261	124790362
chr11	124949580	124949656
chr11	124956144	124956156
chr11	124971340	124971417
chr11	124972498	124972561
chr11	125445159	125445304
chr11	128391913	128391936
chr11	128634604	128634676
chr11	128805633	128805636
chr11	128993783	128993824
chr11	129762810	129762817
chr11	130103948	130104050
chr11	130106691	130106843
chr11	130238906	130238937
chr11	130263457	130263495
chr11	130270905	130270982
chr11	130271698	130271849
chr11	130298002	130298061
chr11	130298164	130298326
chr11	130542936	130543083
chr11	130583089	130583184
chr11	130775709	130775743
chr11	131530811	131530895
chr11	132179962	132179998
chr11	132187547	132187582
chr11	132305101	132305127
chr11	132306166	132306190
chr11	134131571	134131603
chr11	134146635	134146642
chr11	134175009	134175051
chr11	134257732	134257741
chr12	176049	176452
chr12	432351	432365
chr12	569571	569604
chr12	652315	652371
chr12	960827	960948
chr12	1025633	1025653
chr12	1035962	1036112
chr12	1313667	1313678
chr12	1519555	1519619
chr12	2080229	2080367
chr12	2927468	2927504
chr12	2936479	2936507
chr12	2936713	2936744
chr12	2958398	2958691
chr12	2964062	2964355
chr12	2964385	2964612
chr12	3049655	3049663
chr12	3749800	3749945
chr12	4665694	4665700
chr12	4671412	4671449
chr12	4677121	4677214
chr12	4682496	4682522
chr12	4698103	4698183
chr12	4699496	4699593
chr12	6054362	6054416
chr12	6132003	6132064
chr12	6422227	6422234
chr12	6428737	6428878
chr12	6457266	6457292
chr12	6572089	6572094
chr12	6573369	6573496
chr12	6660592	6660669
chr12	6664469	6664580
chr12	6664609	6664650
chr12	6664854	6664995
chr12	6786360	6786425
chr12	6840297	6840330
chr12	6875878	6875916
chr12	6879249	6879314
chr12	6924897	6924941
chr12	6928013	6928080
chr12	6937723	6937731
chr12	6937939	6937944
chr12	6981234	6981294
chr12	7053206	7053238
chr12	7075074	7075079
chr12	7076469	7076477
chr12	7187801	7187815
chr12	7294682	7294735
chr12	7917882	7917889
chr12	7947519	7947533
chr12	8022501	8022533
chr12	8375173	8375190
chr12	8930182	8930266
chr12	9085402	9085419
chr12	9085539	9085644
chr12	9085683	9085716
chr12	9162508	9162624
chr12	9840703	9840725
chr12	10168366	10168383
chr12	10279134	10279139
chr12	10279639	10279688
chr12	10335066	10335085
chr12	10335149	10335192
chr12	10569351	10569358
chr12	10587594	10587595
chr12	10599101	10599136
chr12	10763256	10763265
chr12	10875449	10875494
chr12	10875569	10875675
chr12	11338599	11338619
chr12	11420505	11420524
chr12	11420553	11420616
chr12	11420694	11420798
chr12	11420835	11420872
chr12	11506217	11506230
chr12	11506524	11506533
chr12	11546478	11546618
chr12	12674046	12674055
chr12	12790646	12790648
chr12	14538318	14538334
chr12	16055870	16055878
chr12	16510539	16510633
chr12	18243023	18243074
chr12	18515698	18515820
chr12	19282734	19282768
chr12	19282995	19283050
chr12	19592869	19592997
chr12	21428255	21428335
chr12	21757571	21757571
chr12	22611418	22611519
chr12	22612426	22612476
chr12	22655673	22655738
chr12	22665581	22665583
chr12	22672049	22672173
chr12	22797251	22797272
chr12	25706045	25706074
chr12	26274975	26274980
chr12	26275194	26275209
chr12	26275280	26275297
chr12	26275494	26275546
chr12	26275597	26275618
chr12	26348712	26348777
chr12	26348816	26348826
chr12	26384016	26384039
chr12	26553180	26553191
chr12	27113581	27113586
chr12	27181410	27181441
chr12	27486012	27486069
chr12	28412340	28412365
chr12	28457563	28457644
chr12	29812813	29812916
chr12	29813760	29813820
chr12	31652540	31652605
chr12	32687324	32687432
chr12	32717071	32717196
chr12	32729200	32729209
chr12	32755109	32755136
chr12	32786483	32786600
chr12	32791748	32791824
chr12	32858759	32858797
chr12	32996213	32996231
chr12	39096677	39096688
chr12	40077923	40078037
chr12	40791677	40791713
chr12	40805835	40805984
chr12	40812976	40813035
chr12	40814009	40814041
chr12	40814126	40814166
chr12	40815008	40815125
chr12	40815642	40815702
chr12	40815906	40815984
chr12	40820315	40820419
chr12	40821176	40821282
chr12	40821772	40821895
chr12	40823344	40823479
chr12	40826180	40826264
chr12	40826448	40826554
chr12	40827566	40827690
chr12	40829899	40829993
chr12	40830433	40830545
chr12	40831986	40832169
chr12	40834376	40834428
chr12	40834526	40834588
chr12	40834624	40834626
chr12	40834863	40834928
chr12	40835674	40835805
chr12	40836878	40836982
chr12	40837075	40837252
chr12	40837879	40838055
chr12	40838191	40838268
chr12	40839321	40839446
chr12	40841150	40841158
chr12	40841968	40841997
chr12	40844063	40844095
chr12	40844474	40844518
chr12	40852533	40852571
chr12	40857242	40857307
chr12	40858223	40858300
chr12	40859257	40859304
chr12	40859347	40859391
chr12	40859775	40859840
chr12	40866943	40867041
chr12	40868562	40868619
